time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-02-10T18:40:33.194Z,38.1533,-117.8768,2.8,1.3,ml,16,76.13,0.01,0.1,nn,nn00800038,2021-02-11T02:31:36.668Z,"33 km SE of Mina, Nevada",earthquake,,0.6,0.38,6,reviewed,nn,nn
2021-02-10T18:38:33.250Z,33.5848333,-116.8023333,5.64,0.51,ml,14,110,0.03311,0.14,ci,ci39547799,2021-02-10T20:58:30.193Z,"12km WNW of Anza, CA",earthquake,0.39,0.73,0.221,14,reviewed,ci,ci
2021-02-10T18:36:41.477Z,-22.7734,171.1464,10,6.1,mww,,44,8.187,1.57,us,us6000dgc7,2021-02-10T20:40:26.290Z,"southeast of the Loyalty Islands",earthquake,9.9,1.9,0.098,10,reviewed,us,us
2021-02-10T18:32:29.330Z,33.2423333,-115.6578333,4.05,0.62,ml,8,164,0.06603,0.14,ci,ci39547783,2021-02-10T23:58:44.465Z,"13km W of Niland, CA",earthquake,0.8,1.51,0.047,1,reviewed,ci,ci
2021-02-10T18:31:39.920Z,35.6565,-117.4905,6.54,0.51,ml,9,110,0.07355,0.07,ci,ci39547775,2021-02-10T23:54:07.420Z,"15km SSW of Searles Valley, CA",earthquake,0.32,0.67,0.146,3,reviewed,ci,ci
2021-02-10T18:23:23.280Z,33.2523333,-116.0321667,3.79,1.14,ml,31,82,0.04767,0.22,ci,ci39547751,2021-02-10T21:55:44.089Z,"9km SW of Salton City, CA",earthquake,0.24,0.6,0.136,23,reviewed,ci,ci
2021-02-10T18:18:33.330Z,61.5076,-149.8151,37.4,1.4,ml,,,,0.45,ak,ak0211w3uylh,2021-02-10T18:31:48.200Z,"7 km NW of Knik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-02-10T18:14:34.460Z,47.7351667,-113.7745,5.83,-0.08,md,6,250,0.205,0.05,mb,mb80487014,2021-02-10T22:26:54.340Z,"21 km E of Finley Point, Montana",earthquake,1.08,4.45,0.018,2,reviewed,mb,mb
2021-02-10T18:08:56.530Z,60.3556,-151.002,38.4,1.4,ml,,,,0.17,ak,ak0211w3sv85,2021-02-10T18:11:35.278Z,"15 km SSE of Soldotna, Alaska",earthquake,,2.1,,,automatic,ak,ak
2021-02-10T17:53:00.116Z,-23.5091,-179.6783,545.63,4.6,mb,,124,6.115,0.72,us,us6000dgbx,2021-02-10T18:16:58.040Z,"south of the Fiji Islands",earthquake,8.1,8,0.106,27,reviewed,us,us
2021-02-10T17:48:52.950Z,19.1924991607666,-155.498672485352,32.5200004577637,1.83000004,md,31,143,,0.129999995,hv,hv72347007,2021-02-10T17:52:02.080Z,"2 km WSW of Pāhala, Hawaii",earthquake,0.78,1.01999998,1.83000004,4,automatic,hv,hv
2021-02-10T17:46:46.460Z,19.1966667175293,-155.505996704102,36.1699981689453,2.30999994,md,48,127,,0.119999997,hv,hv72347002,2021-02-10T17:49:58.030Z,"2 km WSW of Pāhala, Hawaii",earthquake,0.5,0.970000029,1.38,23,automatic,hv,hv
2021-02-10T17:45:17.400Z,38.7724991,-122.7334976,0.76,1.02,md,13,62,0.01101,0.04,nc,nc73521246,2021-02-10T18:55:05.072Z,"2km ESE of The Geysers, CA",earthquake,0.23,0.41,0.03,3,automatic,nc,nc
2021-02-10T17:41:49.974Z,59.8698,-152.3499,73.5,1.8,ml,,,,0.55,ak,ak0211w3ehqc,2021-02-10T17:47:53.117Z,"Southern Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-02-10T17:30:24.927Z,-22.8069,-179.7602,576.17,4.8,mb,,66,5.438,0.71,us,us6000dgc1,2021-02-10T18:37:38.040Z,"south of the Fiji Islands",earthquake,15.1,8.8,0.104,29,reviewed,us,us
2021-02-10T17:26:40.401Z,38.1544,-117.9405,11.3,1,ml,18,95.5,0.022,0.1222,nn,nn00800031,2021-02-11T02:31:35.120Z,"30 km SSE of Mina, Nevada",earthquake,,0.8,0.23,7,reviewed,nn,nn
2021-02-10T17:25:50.085Z,-22.7319,171.7213,10,5.6,mb,,43,7.741,1.05,us,us6000dgbp,2021-02-10T19:28:47.295Z,"southeast of the Loyalty Islands",earthquake,11,1.8,0.036,264,reviewed,us,us
2021-02-10T17:25:49.315Z,61.6894,-151.2576,69.1,1.1,ml,,,,0.26,ak,ak0211w3b2cg,2021-02-10T20:25:39.797Z,"34 km SSE of Skwentna, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2021-02-10T17:24:35.478Z,-23.303,171.5116,10,5.2,mb,,112,8.253,0.64,us,us6000dgbr,2021-02-10T18:02:46.040Z,"southeast of the Loyalty Islands",earthquake,11,1.8,0.056,106,reviewed,us,us
2021-02-10T17:22:40.250Z,38.7871666,-122.7416687,1.63,0.23,md,9,86,0.005507,0.01,nc,nc73521236,2021-02-10T17:24:17.911Z,"2km NE of The Geysers, CA",earthquake,0.31,0.67,,1,automatic,nc,nc
2021-02-10T17:18:01.220Z,19.1941661834717,-155.489501953125,32.1399993896484,2.1400001,md,40,72,,0.109999999,hv,hv72346977,2021-02-10T17:21:12.950Z,"1 km SW of Pāhala, Hawaii",earthquake,0.55,0.709999979,0.150000006,17,automatic,hv,hv
2021-02-10T17:09:56.648Z,-28.3645,-67.2427,139.46,4.3,mb,,103,2.263,1.01,us,us6000dgbj,2021-02-10T17:54:19.040Z,"45 km SE of Tinogasta, Argentina",earthquake,5.9,10,0.308,3,reviewed,us,us
2021-02-10T17:08:33.390Z,38.7555008,-122.7166672,2.03,0.91,md,11,121,0.008834,0.03,nc,nc73521216,2021-02-10T17:57:06.409Z,"3km SW of Anderson Springs, CA",earthquake,0.55,0.4,0.25,4,automatic,nc,nc
2021-02-10T17:08:32.990Z,33.6416667,-116.6816667,14.96,0.26,ml,13,98,0.02794,0.04,ci,ci39547703,2021-02-10T23:52:22.388Z,"10km N of Anza, CA",earthquake,0.25,0.3,0.184,3,reviewed,ci,ci
2021-02-10T17:00:50.078Z,-22.771,171.2583,10,5,mb,,111,8.103,1.18,us,us6000dgbc,2021-02-10T17:47:19.040Z,"southeast of the Loyalty Islands",earthquake,6,1.8,0.059,91,reviewed,us,us
2021-02-10T16:53:54.227Z,-22.7377,171.5727,10,5.2,mb,,84,7.852,0.76,us,us6000dgc3,2021-02-10T18:50:38.040Z,"southeast of the Loyalty Islands",earthquake,5.7,1.9,0.086,46,reviewed,us,us
2021-02-10T16:52:21.304Z,-22.8601,171.5554,10,4.9,mb,,113,7.94,0.64,us,us6000dgba,2021-02-10T23:18:55.040Z,"southeast of the Loyalty Islands",earthquake,11.9,1.9,0.087,41,reviewed,us,us
2021-02-10T16:47:08.326Z,-22.8965,171.0215,10,5.1,mb,,99,8.352,0.75,us,us6000dgbb,2021-02-10T17:06:34.040Z,"southeast of the Loyalty Islands",earthquake,11.5,1.9,0.098,35,reviewed,us,us
2021-02-10T16:41:58.050Z,33.1821667,-115.6021667,3.24,1.47,ml,35,56,0.01223,0.18,ci,ci39547655,2021-02-10T21:28:55.119Z,"10km SW of Niland, CA",earthquake,0.19,0.13,0.182,25,reviewed,ci,ci
2021-02-10T16:35:23.191Z,-22.8384,171.0768,10,6.1,mww,,64,8.277,0.98,us,us6000dgb4,2021-02-10T18:39:25.672Z,"southeast of the Loyalty Islands",earthquake,4.7,1.9,0.093,11,reviewed,us,us
2021-02-10T16:19:36.151Z,-22.9325,171.3131,10,4.9,mb,,100,8.16,0.98,us,us6000dgay,2021-02-10T22:53:29.040Z,"southeast of the Loyalty Islands",earthquake,8.7,1.4,0.083,46,reviewed,us,us
2021-02-10T16:18:51.557Z,38.1516,-117.8819,8.9,1.4,ml,19,78.47,0.014,0.1524,nn,nn00800025,2021-02-11T02:31:33.481Z,"33 km SE of Mina, Nevada",earthquake,,0.8,0.24,6,reviewed,nn,nn
2021-02-10T16:12:58.742Z,-3.3373,139.6088,55.63,4.6,mb,,54,7.36,0.74,us,us6000dgav,2021-02-10T22:46:54.040Z,"140 km SW of Abepura, Indonesia",earthquake,9.9,6.4,0.082,44,reviewed,us,us
2021-02-10T15:53:01.800Z,19.2280006408691,-155.386505126953,31.2999992370605,1.79,ml,46,149,,0.150000006,hv,hv72346922,2021-02-10T15:58:31.210Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.53,0.75,3.77,3,automatic,hv,hv
2021-02-10T15:44:30.752Z,-22.718,171.5076,10,4.9,mb,,112,7.887,1.2,us,us6000dgah,2021-02-10T22:39:13.040Z,"southeast of the Loyalty Islands",earthquake,10.2,1.8,0.095,35,reviewed,us,us
2021-02-10T15:42:53.080Z,34.1143333,-116.8778333,10.36,0.54,ml,11,124,0.05244,0.07,ci,ci39547647,2021-02-10T21:02:52.578Z,"15km SSE of Big Bear Lake, CA",earthquake,0.24,0.31,0.142,6,reviewed,ci,ci
2021-02-10T15:31:40.900Z,19.1909999847412,-155.492172241211,32.7400016784668,2.85,ml,50,134,,0.109999999,hv,hv72346912,2021-02-11T02:02:28.816Z,"1 km SW of Pāhala, Hawaii",earthquake,0.44,0.589999974,3.38,35,automatic,hv,hv
2021-02-10T15:24:09.325Z,31.315,139.9207,119.21,4.5,mb,,102,1.797,0.77,us,us6000dga8,2021-02-10T22:23:09.040Z,"Izu Islands, Japan region",earthquake,9.2,7.8,0.092,35,reviewed,us,us
2021-02-10T15:07:17.800Z,38.7796669,-122.713501,1.95,1.92,md,31,71,0.01597,0.06,nc,nc73521206,2021-02-10T15:37:05.609Z,"2km WNW of Anderson Springs, CA",earthquake,0.25,0.4,0.13,9,automatic,nc,nc
2021-02-10T15:06:15.137Z,64.7759,-148.851,18.1,1.3,ml,,,,0.42,ak,ak0211w201s8,2021-02-10T15:19:02.038Z,"23 km NE of Four Mile Road, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-02-10T15:00:22.840Z,35.8685,-90.0096667,7.91,1.63,md,16,122,0.05839,0.07,nm,nm60324497,2021-02-10T18:25:19.400Z,"3 km ENE of Dell, Arkansas",earthquake,0.45,0.92,0.082,11,reviewed,nm,nm
2021-02-10T15:00:17.900Z,37.5373333,-118.8403333,-0.91,0.44,md,12,287,0.05335,0.03,nc,nc73521201,2021-02-10T19:28:04.389Z,"14km W of Toms Place, CA",earthquake,0.77,0.97,0.264,11,reviewed,nc,nc
2021-02-10T14:59:37.107Z,-22.7553,172.0277,10,5.1,mb,,115,7.538,1.7,us,us6000dga5,2021-02-10T15:17:47.040Z,"southeast of the Loyalty Islands",earthquake,12.8,1.9,0.092,38,reviewed,us,us
2021-02-10T14:50:37.130Z,33.9198333,-116.7161667,16.1,1.08,ml,25,58,0.1094,0.12,ci,ci39547631,2021-02-10T23:05:29.778Z,"7km E of Cabazon, CA",earthquake,0.2,0.55,0.136,28,reviewed,ci,ci
2021-02-10T14:49:57.457Z,-22.923,170.8756,10,5.1,mb,,109,8.476,1.28,us,us6000dg8r,2021-02-10T15:09:51.040Z,"southeast of the Loyalty Islands",earthquake,13.7,1.9,0.086,44,reviewed,us,us
2021-02-10T14:43:43.346Z,27.0519,89.5683,10,3.7,mb,,152,2.53,0.35,us,us6000dgem,2021-02-11T02:07:26.223Z,"6 km SSE of Tsimasham, Bhutan",earthquake,7.9,2,0.225,5,reviewed,us,us
2021-02-10T14:40:56.111Z,60.3024,-150.2488,29.2,2.2,ml,,,,0.92,ak,ak0211w1lzok,2021-02-10T14:45:28.295Z,"31 km SW of Cooper Landing, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-02-10T14:37:22.040Z,-22.7176,171.5166,10,5.2,mb,,75,7.881,0.84,us,us6000dg8l,2021-02-10T14:53:34.040Z,"southeast of the Loyalty Islands",earthquake,10.6,1.9,0.095,37,reviewed,us,us
2021-02-10T14:30:24.547Z,-22.7878,172.0663,10,5,mb,,105,7.532,1.22,us,us6000dg8j,2021-02-10T14:49:40.040Z,"southeast of the Loyalty Islands",earthquake,12.5,1.9,0.111,26,reviewed,us,us
2021-02-10T14:28:15.312Z,60.632,-151.5881,61.3,2.3,ml,,,,0.64,ak,ak0211w1jby5,2021-02-10T14:43:47.861Z,"14 km W of Salamatof, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-02-10T14:18:20.352Z,-22.6942,171.7785,10,5.6,mb,,64,7.676,0.93,us,us6000dg8c,2021-02-10T16:21:31.050Z,"southeast of the Loyalty Islands",earthquake,10.1,1.9,0.041,215,reviewed,us,us
2021-02-10T14:17:49.221Z,38.1672,-117.9667,2,1.2,ml,15,95.22,0.029,0.1183,nn,nn00800020,2021-02-11T02:31:31.798Z,"27 km SSE of Mina, Nevada",earthquake,,0.6,0.15,5,reviewed,nn,nn
2021-02-10T13:57:18.338Z,-22.6348,171.5387,10,5.2,mb,,112,7.814,0.8,us,us6000dg99,2021-02-10T15:23:36.040Z,"southeast of the Loyalty Islands",earthquake,13.7,1.9,0.122,22,reviewed,us,us
2021-02-10T13:44:36.396Z,38.1398,-117.9851,2.5,1.1,ml,18,137.32,0.02,0.1424,nn,nn00800017,2021-02-11T02:31:30.285Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,0.14,6,reviewed,nn,nn
2021-02-10T13:42:12.170Z,19.4903335571289,-155.575164794922,-1.64999997615814,1.77,ml,10,90,,0.189999998,hv,hv72346852,2021-02-10T13:47:43.260Z,"30 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.709999979,3.92,3,automatic,hv,hv
2021-02-10T13:34:56.130Z,19.2059993743896,-155.437164306641,34.0299987792969,1.85000002,md,39,132,,0.150000006,hv,hv72346847,2021-02-10T13:38:18.060Z,"4 km E of Pāhala, Hawaii",earthquake,0.52,0.790000021,1.60000002,10,automatic,hv,hv
2021-02-10T13:32:05.430Z,18.04,-66.8481,16,2.19,md,8,161,0.2084,0.08,pr,pr2021041012,2021-02-10T14:35:06.398Z,"0 km NNE of Yauco, Puerto Rico",earthquake,1.05,0.57,0.21,5,reviewed,pr,pr
2021-02-10T13:31:08.399Z,62.1728,-150.336,46.1,2.5,ml,,,,0.62,ak,ak0211w0yixs,2021-02-10T13:37:40.872Z,"16 km SSW of Trapper Creek, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-02-10T13:27:41.600Z,18.1838,-67.3095,11,2.41,md,9,192,0.2238,0.35,pr,pr2021041011,2021-02-10T13:50:32.123Z,"16 km SSW of Stella, Puerto Rico",earthquake,1,1.23,0.27,6,reviewed,pr,pr
2021-02-10T13:27:41.232Z,63.0341,-150.9267,111.2,2.1,ml,,,,0.36,ak,ak0211w0xqmb,2021-02-10T13:36:00.427Z,"60 km N of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-02-10T13:19:55.905Z,-23.0542,171.6008,10,7.7,mww,,22,8.03,1.16,us,us6000dg77,2021-02-11T00:53:30.949Z,"southeast of the Loyalty Islands",earthquake,8.3,1.8,0.042,54,reviewed,us,us
2021-02-10T13:12:44.028Z,38.1628,-117.9017,10.4,0.5,ml,16,98.42,0.024,0.1094,nn,nn00800004,2021-02-11T02:31:28.599Z,"31 km SE of Mina, Nevada",earthquake,,1,0.34,5,reviewed,nn,nn
2021-02-10T13:10:36.380Z,37.633,-119.0206667,-0.56,-0.02,md,7,106,0.01198,0.05,nc,nc73521176,2021-02-10T16:52:54.033Z,"4km W of Mammoth Lakes, CA",earthquake,0.2,0.29,0.284,6,reviewed,nc,nc
2021-02-10T13:02:00.059Z,-22.7819,171.5776,10,6.1,mww,,118,7.876,1.03,us,us6000dg72,2021-02-10T21:28:23.613Z,"southeast of the Loyalty Islands",earthquake,12.4,1.9,0.086,13,reviewed,us,us
2021-02-10T12:52:37.670Z,38.7531662,-122.731163,0.81,1.79,md,27,91,0.01046,0.07,nc,nc73521166,2021-02-10T13:22:05.670Z,"4km SE of The Geysers, CA",earthquake,0.26,0.36,0.23,9,automatic,nc,nc
2021-02-10T12:52:27.660Z,-5.6626,101.6647,10,6.2,mww,,29,1.824,0.68,us,us6000dg70,2021-02-10T18:11:56.788Z,"216 km SSW of Bengkulu, Indonesia",earthquake,6.6,1.7,0.056,31,reviewed,us,us
2021-02-10T12:50:56.093Z,63.4387,-151.2319,4.5,2.1,ml,,,,0.82,ak,ak0211w0h9n1,2021-02-10T13:01:36.386Z,"27 km ESE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-02-10T12:50:07.050Z,19.2053337097168,-155.413497924805,35.5,2.09,ml,44,150,,0.119999997,hv,hv72346827,2021-02-10T13:26:16.581Z,"6 km E of Pāhala, Hawaii",earthquake,0.55,0.850000024,3.05,4,automatic,hv,hv
2021-02-10T12:45:46.283Z,64.8007,-147.3233,23.3,0.8,ml,,,,1.21,ak,ak0211w0g6do,2021-02-10T12:48:54.791Z,"5 km NNE of North Pole, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-02-10T12:45:09.410Z,34.37733333,-97.4185,5.4,2.24,ml,58,62,0.04769064147,0.4,ok,ok2021cwbj,2021-02-10T13:27:59.488Z,"11 km SE of Ratliff City, Oklahoma",earthquake,,0.9,0.27,23,reviewed,ok,ok
2021-02-10T12:42:23.320Z,35.6706667,-117.4846667,3,0.87,ml,9,170,0.08595,0.16,ci,ci39547583,2021-02-10T14:09:53.982Z,"13km SW of Searles Valley, CA",earthquake,0.47,0.54,0.124,8,reviewed,ci,ci
2021-02-10T12:39:23.090Z,45.6931667,-112.1696667,6,1.05,ml,8,106,0.235,0.08,mb,mb80486959,2021-02-10T15:03:53.480Z,"20 km SSW of Whitehall, Montana",earthquake,0.3,6.04,0.162,4,reviewed,mb,mb
2021-02-10T12:37:47.719Z,63.2325,-151.374,0.5,1.6,ml,,,,1.04,ak,ak0211w0egoe,2021-02-10T12:42:03.932Z,"38 km SSE of Denali National Park, Alaska",earthquake,,1.2,,,automatic,ak,ak
2021-02-10T12:35:19.542Z,38.6692,-118.882,8.8,1.6,ml,26,62.9,0.422,0.1377,nn,nn00799988,2021-02-11T02:31:27.134Z,"11 km WNW of Walker Lake, Nevada",earthquake,,1.6,0.27,12,reviewed,nn,nn
2021-02-10T12:32:53.190Z,34.4623333,-117.9668333,8.77,0.67,ml,14,76,0.01636,0.08,ci,ci39547575,2021-02-10T20:43:13.205Z,"7km SSE of Littlerock, CA",earthquake,0.2,0.28,0.096,11,reviewed,ci,ci
2021-02-10T12:32:11.852Z,-22.5523,171.4567,10,5.7,mww,,60,7.826,0.62,us,us6000dg6v,2021-02-10T17:22:06.040Z,"southeast of the Loyalty Islands",earthquake,12.2,1.8,0.098,10,reviewed,us,us
2021-02-10T12:30:43.509Z,38.1592,-117.8375,10,1.4,ml,20,57.13,0.027,0.1228,nn,nn00799985,2021-02-11T02:31:24.255Z,"34 km SE of Mina, Nevada",earthquake,,1.2,0.21,8,reviewed,nn,nn
2021-02-10T12:27:10.010Z,46.8693333,-112.5056667,12.82,1.15,ml,12,59,0.035,0.17,mb,mb80486954,2021-02-10T15:19:50.360Z,"16 km SE of Lincoln, Montana",earthquake,0.59,0.67,0.06,6,reviewed,mb,mb
2021-02-10T12:24:21.709Z,-22.8608,171.6454,10,6,mww,,39,7.876,1.13,us,us6000dg6u,2021-02-10T18:25:10.923Z,"southeast of the Loyalty Islands",earthquake,11.3,1.8,0.049,40,reviewed,us,us
2021-02-10T12:23:35.068Z,37.9119,-118.5705,2,1.4,ml,19,91.42,0.344,0.1482,nn,nn00799983,2021-02-11T02:31:22.408Z,"13 km NW of Benton, California",earthquake,,5.2,0.22,7,reviewed,nn,nn
2021-02-10T12:20:31.680Z,17.9168,-66.8053,11,2.22,md,7,228,0.2356,0.12,pr,pr2021041010,2021-02-10T13:40:35.228Z,"8 km S of Indios, Puerto Rico",earthquake,0.88,0.78,0.11,5,reviewed,pr,pr
2021-02-10T12:11:35.510Z,37.3138333,-119.919,24.6,1.41,md,5,178,0.175,0.07,nc,nc73521151,2021-02-10T18:36:04.953Z,"17km S of Bootjack, CA",earthquake,0.57,0.73,0.114,5,reviewed,nc,nc
2021-02-10T11:57:15.220Z,33.7568333,-118.3278333,15.65,1.38,ml,30,75,0.01759,0.16,ci,ci39547567,2021-02-10T20:33:55.800Z,"2km E of Rolling Hills, CA",earthquake,0.34,0.36,0.23,22,reviewed,ci,ci
2021-02-10T11:55:23.390Z,38.8330002,-122.817337,1.8,1.13,md,26,48,0.01114,0.02,nc,nc73521146,2021-02-10T12:27:08.326Z,"8km NW of The Geysers, CA",earthquake,0.18,0.37,0.2,5,automatic,nc,nc
2021-02-10T11:52:12.280Z,34.0338333,-117.2451667,3.75,0.71,ml,11,149,0.09118,0.13,ci,ci39547559,2021-02-10T20:21:20.534Z,"2km SE of Loma Linda, CA",earthquake,0.31,1.2,0.133,9,reviewed,ci,ci
2021-02-10T11:50:38.400Z,33.5285,-116.5256667,12.92,0.74,ml,29,41,0.02926,0.14,ci,ci39547551,2021-02-10T14:13:45.100Z,"14km ESE of Anza, CA",earthquake,0.2,0.35,0.147,24,reviewed,ci,ci
2021-02-10T11:24:59.620Z,33.6401667,-116.7081667,12.1,0,ml,16,70,0.04054,0.08,ci,ci39547527,2021-02-10T20:17:29.860Z,"10km NNW of Anza, CA",earthquake,0.22,0.39,0.111,11,reviewed,ci,ci
2021-02-10T11:24:46.420Z,37.5773333,-118.8498333,-1.05,0.22,md,8,252,0.02078,0.03,nc,nc73521141,2021-02-10T18:10:06.472Z,"13km ESE of Mammoth Lakes, CA",earthquake,0.7,0.5,0.221,7,reviewed,nc,nc
2021-02-10T11:17:15.380Z,62.1888,-151.2434,69.8,1.9,ml,,,,0.62,ak,ak0211vzoo8m,2021-02-10T11:23:56.087Z,"23 km NNE of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-02-10T11:08:00.016Z,38.1654,-118.07,6.7,1.2,ml,16,184.38,0.015,0.0952,nn,nn00799982,2021-02-11T02:31:20.597Z,"25 km S of Mina, Nevada",earthquake,,1,0.06,3,reviewed,nn,nn
2021-02-10T11:01:19.550Z,35.6851667,-117.497,12.86,0.99,ml,11,163,0.1538,0.17,ci,ci39547519,2021-02-10T14:14:42.810Z,"12km SW of Searles Valley, CA",earthquake,0.56,1.36,0.16,11,reviewed,ci,ci
2021-02-10T11:00:36.410Z,33.6193333,-116.929,7.2,0.47,ml,12,169,0.06858,0.16,ci,ci39547511,2021-02-10T14:17:30.323Z,"15km SSW of Valle Vista, CA",earthquake,1.08,0.73,0.189,12,reviewed,ci,ci
2021-02-10T10:49:08.354Z,60.4845,-143.1824,3.7,1.4,ml,,,,0.25,ak,ak0211vza30z,2021-02-10T11:20:35.368Z,"106 km S of McCarthy, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-02-10T10:42:33.160Z,19.1315,-66.8293,29,3.02,md,5,317,0.7885,0.28,pr,pr2021041009,2021-02-10T10:58:14.482Z,"71 km N of Hatillo, Puerto Rico",earthquake,2.39,17.88,0.15,2,reviewed,pr,pr
2021-02-10T10:40:58.540Z,37.6331667,-118.8893333,1.95,-0.09,md,9,101,0.01269,0.03,nc,nc73521136,2021-02-10T16:32:20.819Z,"8km E of Mammoth Lakes, CA",earthquake,0.65,0.71,0.152,8,reviewed,nc,nc
2021-02-10T10:37:36.580Z,33.6591682,-116.6650009,13.55,0.8,ml,17,127,0.05978,0.07,ci,ci39547503,2021-02-10T10:41:14.251Z,"10km SSE of Idyllwild, CA",earthquake,0.54,0.54,0.294,4,automatic,ci,ci
2021-02-10T10:27:17.883Z,64.2145,-148.8273,6.2,2.3,ml,,,,0.42,ak,ak0211vz5e0b,2021-02-10T10:41:01.314Z,"17 km ESE of Clear, Alaska, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-02-10T10:21:32.774Z,-5.6245,101.6833,10,5.1,mb,,58,1.784,0.64,us,us6000dg6b,2021-02-10T10:46:19.040Z,"211 km SSW of Bengkulu, Indonesia",earthquake,7,1.7,0.067,72,reviewed,us,us
2021-02-10T10:16:43.640Z,38.8354988,-122.7969971,1.81,0.41,md,15,61,0.005953,0.01,nc,nc73521131,2021-02-10T11:46:05.057Z,"7km WNW of Cobb, CA",earthquake,0.25,0.63,0.16,2,automatic,nc,nc
2021-02-10T10:15:34.630Z,-5.6097,101.6902,10,5.1,mb,,81,1.769,0.64,us,us6000dg6a,2021-02-10T10:32:52.040Z,"210 km SSW of Bengkulu, Indonesia",earthquake,4.9,1.7,0.079,52,reviewed,us,us
2021-02-10T10:12:38.530Z,37.8851667,-118.588,8.18,1.36,md,14,327,0.2737,0.06,nc,nc73521126,2021-02-11T02:31:19.150Z,"37km NNE of Toms Place, CA",earthquake,1.16,3.55,0.092,11,reviewed,nc,nc
2021-02-10T10:07:48.990Z,38.1225,-118.0203,10.1,0.5,ml,9,132.6,0.027,0.04,nn,nn00799979,2021-02-10T10:13:53.001Z,"30 km SSE of Mina, Nevada",earthquake,,7.4,,,automatic,nn,nn
2021-02-10T10:04:07.817Z,38.1438,-117.9866,10.4,2.5,ml,28,72.06,0.022,0.1265,nn,nn00799975,2021-02-11T02:31:17.901Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.21,13,reviewed,nn,nn
2021-02-10T10:03:13.359Z,4.9077,127.3783,113.96,5.1,mb,,109,2.795,0.52,us,us6000dg69,2021-02-10T10:20:13.040Z,"208 km SE of Pondaguitan, Philippines",earthquake,8.6,6.8,0.056,103,reviewed,us,us
2021-02-10T10:00:47.030Z,44.6461667,-111.0973333,7.23,0.56,md,9,170,0.04041,0.13,uu,uu60426412,2021-02-10T14:04:21.420Z,"1 km SSE of West Yellowstone, Montana",earthquake,0.7,0.93,0.145,7,reviewed,uu,uu
2021-02-10T09:53:10.910Z,35.141,-95.344,7.78,1.67,ml,27,198,0.1196765154,0.21,ok,ok2021cvvr,2021-02-10T14:14:03.474Z,"3 km NE of Quinton, Oklahoma",earthquake,,0.6,0.22,10,reviewed,ok,ok
2021-02-10T09:47:59.140Z,35.6876667,-117.535,4.58,0.8,ml,13,151,0.1171,0.17,ci,ci39547495,2021-02-10T09:51:43.023Z,"15km ENE of Ridgecrest, CA",earthquake,0.47,1.03,0.109,9,automatic,ci,ci
2021-02-10T09:40:44.800Z,33.1768333,-115.604,2.2,1.6,ml,27,51,0.009783,0.2,ci,ci39547487,2021-02-10T09:44:34.179Z,"10km NW of Calipatria, CA",earthquake,0.28,0.4,0.151,27,automatic,ci,ci
2021-02-10T09:27:47.413Z,38.1526,-117.9428,11.9,1.6,ml,27,58.73,0.019,0.1352,nn,nn00799972,2021-02-10T16:58:59.995Z,"30 km SSE of Mina, Nevada",earthquake,,0.6,0.35,12,reviewed,nn,nn
2021-02-10T09:19:56.660Z,33.4831667,-116.4728333,10.29,0.44,ml,21,66,0.08864,0.18,ci,ci39547479,2021-02-10T09:23:46.951Z,"20km ESE of Anza, CA",earthquake,0.37,0.9,0.085,11,automatic,ci,ci
2021-02-10T09:19:32.700Z,44.2783333,-115.1151667,7.87,2.44,ml,12,79,0.125,0.22,mb,mb80486949,2021-02-10T15:12:40.260Z,"15 km WNW of Stanley, Idaho",earthquake,0.51,0.89,0.209,12,reviewed,mb,mb
2021-02-10T09:16:11.792Z,59.4647,-152.9092,75.9,1.7,ml,,,,0.84,ak,ak0211vyhl2a,2021-02-10T09:49:12.383Z,"57 km WNW of Nanwalek, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-02-10T09:11:44.070Z,17.9196,-66.808,15,2.5,md,15,218,0.0903,0.15,pr,pr2021041008,2021-02-10T09:24:57.310Z,"8 km S of Indios, Puerto Rico",earthquake,0.63,0.54,0.08,7,reviewed,pr,pr
